XMTI4MzQ4MjY5Mg==,http://v.youku.com/v_show/id_XMTI4MzQ4MjY5Mg==.html?x&sharefrom=android&from=timeline&isappinstalled=0,2016-10-10 22:27:39
XMTI4NTkzNzg4OA==,http://v.youku.com/v_show/id_XMTI4NTkzNzg4OA==.html?x=1,2016-10-10 23:20:47
XMTI4NTkzNzg4OA==,http://v.youku.com/v_show/id_XMTI4NTkzNzg4OA==.html?x=1?x,2016-10-10 23:19:26
XMTI4NjA5NDU0NA==,http://v.youku.com/v_show/id_XMTI4NjA5NDU0NA==.html?x=1,2016-10-10 20:25:42
XMTI4NjI4NTQ0MA==,http://v.youku.com/v_show/id_XMTI4NjI4NTQ0MA==.html,2016-10-10 08:23:53
XMTI4NjI4NTQ0MA==,http://v.youku.com/v_show/id_XMTI4NjI4NTQ0MA==.html?from=s1.8-1-1.2,2016-10-10 05:19:17
XMTI4NjI4NTQ0MA==,http://v.youku.com/v_show/id_XMTI4NjI4NTQ0MA==.html?from=s1.8-1-1.2,2016-10-10 23:43:19
XMTI4NjI4NTQ0MA==,http://v.youku.com/v_show/id_XMTI4NjI4NTQ0MA==.html?from=s1.8-1-1.2,2016-10-10 23:09:45
XMTI4NjI4NTQ0MA==,http://v.youku.com/v_show/id_XMTI4NjI4NTQ0MA==.html?from=s1.8-1-1.2&dcwpf0dc4=1476038829315,2016-10-10 02:47:11
XMTI4NjI4NTQ0MA==,http://v.youku.com/v_show/id_XMTI4NjI4NTQ0MA==.html?from=s1.8-1-1.2&x=1,2016-10-10 05:19:17
XMTI4NjI4NTQ0MA==,http://v.youku.com/v_show/id_XMTI4NjI4NTQ0MA==.html?from=s1.8-1-1.2&x=1,2016-10-10 23:50:17
XMTI4NjI4NTQ0MA==,http://v.youku.com/v_show/id_XMTI4NjI4NTQ0MA==.html?x,2016-10-10 10:51:51
XMTI4NjI4NTQ0MA==,http://v.youku.com/v_show/id_XMTI4NjI4NTQ0MA==.html?x=1,2016-10-10 08:24:01
XMTI4NjI4NTQ0MA==,http://v.youku.com/v_show/id_XMTI4NjI4NTQ0MA==.html?x=1,2016-10-10 13:27:51
XMTI4ODIwNDQ3Mg==,http://v.youku.com/v_show/id_XMTI4ODIwNDQ3Mg==.html,2016-10-10 10:42:02
XMTI4ODIyNzQwOA==,http://v.youku.com/v_show/id_XMTI4ODIyNzQwOA==.html?x&from=y7.2-1-96.3.4-1.17-1-1-3-0,2016-10-10 01:21:05
XMTI5MTE0NDM1Mg==,http://v.youku.com/v_show/id_XMTI5MTE0NDM1Mg==.html?x,2016-10-10 20:47:18
XMTI5MzQ3OTA5Ng==,http://v.youku.com/v_show/id_XMTI5MzQ3OTA5Ng==.html?x&from=y7.2-1-85.3.2-1.17-1-1-1-0,2016-10-10 23:58:17
XMTI5MzQ3OTA5Ng==,http://v.youku.com/v_show/id_XMTI5MzQ3OTA5Ng==.html?x&from=y7.2-1-95.3.7-1.17-1-1-6-0,2016-10-10 20:04:47
XMTI5MzQ3OTA5Ng==,http://v.youku.com/v_show/id_XMTI5MzQ3OTA5Ng==.html?x&from=y7.2-1-95.3.7-1.17-1-1-6-0,2016-10-10 20:04:48
XMTI5NDU0NzAyMA==,http://v.youku.com/v_show/id_XMTI5NDU0NzAyMA==.html?dcwpf0dc4=1&x=1,2016-10-10 22:28:54
XMTI5NzQxNDEzNg==,http://v.youku.com/v_show/id_XMTI5NzQxNDEzNg==.html?x&sharefrom=android&from=groupmessage&isappinstalled=1,2016-10-10 11:14:37
XMTI5NzQxNDEzNg==,http://v.youku.com/v_show/id_XMTI5NzQxNDEzNg==.html?x&sharefrom=android&from=message&isappinstalled=0&dcwpf0dc4=1476071879960,2016-10-10 11:58:00
XMTI5Nzk3NjYwOA==,http://v.youku.com/v_show/id_XMTI5Nzk3NjYwOA==.html?x&from=y7.2-1-103.3.4-1.17-1-1-3-0,2016-10-10 11:27:48
XMTI5Nzk3NjYwOA==,http://v.youku.com/v_show/id_XMTI5Nzk3NjYwOA==.html?x&from=y7.2-1-94.3.7-1.17-1-1-6-0,2016-10-10 02:39:02
XMTI5ODA1MzUwNA==,http://v.youku.com/v_show/id_XMTI5ODA1MzUwNA==.html?from=y7.2-1-171.3.1-2.17-1-1-0-0&x&dcwpf0dc4=1476113549869,2016-10-10 23:32:31
XMTI5ODc1MzY0MA==,http://v.youku.com/v_show/id_XMTI5ODc1MzY0MA==.html?from=singlemessage&x&isappinstalled=0&dcwpf0dc4=1476079493678,2016-10-10 14:04:51
XMTI5OTc4OTM2NA==,http://v.youku.com/v_show/id_XMTI5OTc4OTM2NA==.html?sharefrom=iphone&dcwpf0dc4=1475348002399,2016-10-10 12:43:38
XMTI5OTgzNzM1Ng==,http://v.youku.com/v_show/id_XMTI5OTgzNzM1Ng==.html?from=y1.2-1-176.3.3-2.1-1-1-2-0%E8%A7%86%E9%A2%912&x=1&dcwpf0dc4=1476111963267,2016-10-10 23:06:03
XMTIxNzEzMjc2,http://v.youku.com/v_show/id_XMTIxNzEzMjc2.html?x&from=y7.2-2.4.50-2,2016-10-10 08:37:45
XMTIyNDE4NzMy,http://v.youku.com/v_show/id_XMTIyNDE4NzMy.html?dcwpf0dc4=1476065280688,2016-10-10 10:08:00
XMTIyNDE4NzMy,http://v.youku.com/v_show/id_XMTIyNDE4NzMy.html?dcwpf0dc4=1476087578740,2016-10-10 16:19:36
XMTIyNDE4NzMy,http://v.youku.com/v_show/id_XMTIyNDE4NzMy.html?x,2016-10-10 09:25:52
XMTIyNDE4NzMy,http://v.youku.com/v_show/id_XMTIyNDE4NzMy.html?x=1,2016-10-10 23:08:22
XMTIyNDE4NzMy,http://v.youku.com/v_show/id_XMTIyNDE4NzMy.html?x=1,2016-10-10 09:49:23
XMTM0MTMxMTY2OA==,http://v.youku.com/v_show/id_XMTM0MTMxMTY2OA==.html?x&from=y7.2-1-86.3.1-1.17-1-1-0-0,2016-10-10 05:50:59
XMTM0MTU2NzM2NA==,http://v.youku.com/v_show/id_XMTM0MTU2NzM2NA==.html?tpa=dW5pb25faWQ9MTAzNzUzXzEwMDAwMV8wMV8wMQ&x=1,2016-10-10 20:58:51
XMTM0NDk3NzQ0MA==,http://v.youku.com/v_show/id_XMTM0NDk3NzQ0MA==.html?from=s1.8-1-1.2&x=1,2016-10-10 23:31:22
XMTM0NTU5NTcxNg==,http://v.youku.com/v_show/id_XMTM0NTU5NTcxNg==.html?x&from=y7.2-1-86.3.8-1.17-1-1-7-0,2016-10-10 21:52:56
XMTM0OTc5MDQ1Mg==,http://v.youku.com/v_show/id_XMTM0OTc5MDQ1Mg==.html?from=s7.8-1.2&spm=a2h0k.8191393.bodydiv.5!3~5!36~A&x=1,2016-10-10 00:37:22
XMTM0OTc5MDQ1Mg==,http://v.youku.com/v_show/id_XMTM0OTc5MDQ1Mg==.html?from=s7.8-1.2&x=1,2016-10-10 20:47:52
XMTM0OTc5MDQ1Mg==,http://v.youku.com/v_show/id_XMTM0OTc5MDQ1Mg==.html?from=s7.8-1.2&x=1&dcwpf0dc4=1476074586158,2016-10-10 12:43:07
XMTM1MTM1MTQ2OA==,http://v.youku.com/v_show/id_XMTM1MTM1MTQ2OA==.html?x&from=y7.2-1-95.3.1-1.17-1-1-0-0,2016-10-10 22:32:46
XMTM1MTc4MDU3Ng==,http://v.youku.com/v_show/id_XMTM1MTc4MDU3Ng==.html,2016-10-10 03:56:30
XMTM1MTc4MDU3Ng==,http://v.youku.com/v_show/id_XMTM1MTc4MDU3Ng==.html?tpa=dW5pb25faWQ9MTAzNzUzXzEwMDAwMV8wMV8wMQ,2016-10-10 03:53:48
XMTM1MTc4MDU3Ng==,http://v.youku.com/v_show/id_XMTM1MTc4MDU3Ng==.html?x=1,2016-10-10 04:01:48
XMTM1MTg5NDM0MA==,http://v.youku.com/v_show/id_XMTM1MTg5NDM0MA==.html?from=s1.8-3-1.2,2016-10-10 02:13:37
XMTM1MTg5NDM0MA==,http://v.youku.com/v_show/id_XMTM1MTg5NDM0MA==.html?x&sharefrom=android&from=message&isappinstalled=0,2016-10-10 19:06:15
XMTM1MTg5NDM0MA==,http://v.youku.com/v_show/id_XMTM1MTg5NDM0MA==.html?x&sharefrom=android&from=message&isappinstalled=0,2016-10-10 19:06:47
XMTM1MTg5NDM0MA==,http://v.youku.com/v_show/id_XMTM1MTg5NDM0MA==.html?x&sharefrom=android&from=message&isappinstalled=0&dcwpf0dc4=1476090362610,2016-10-10 19:05:54
XMTM1Mjg2NDY2OA==,http://v.youku.com/v_show/id_XMTM1Mjg2NDY2OA==.html?x&from=y7.2-1-95.3.3-1.17-1-1-2-0,2016-10-10 18:52:53
XMTM1Mjg5MDgwMA==,http://v.youku.com/v_show/id_XMTM1Mjg5MDgwMA==.html?x&from=y7.2-1-95.3.21-1.17-1-1-20-0,2016-10-10 16:16:39
XMTM1NjczMzYwNA==,http://v.youku.com/v_show/id_XMTM1NjczMzYwNA==.html?x&from=y7.2-1-98.3.1-1.17-1-1-0-0&dcwpf0dc4=1476063905572,2016-10-10 09:45:06
XMTM1OTQ0Mjc0OA==,http://v.youku.com/v_show/id_XMTM1OTQ0Mjc0OA==.html?x=1,2016-10-10 00:25:58
XMTM1OTgxMzg4OA=,http://v.youku.com/v_show/id_XMTM1OTgxMzg4OA=.html?x=1,2016-10-10 12:41:58
XMTM2MDA4MTUzMg==,http://v.youku.com/v_show/id_XMTM2MDA4MTUzMg==.html?x=1,2016-10-10 16:16:20
XMTM2MTA4MTUwMA==,http://v.youku.com/v_show/id_XMTM2MTA4MTUwMA==.html?x,2016-10-10 14:14:06
XMTM2MTA4MTUwMA==,http://v.youku.com/v_show/id_XMTM2MTA4MTUwMA==.html?x=1,2016-10-10 23:25:09
XMTM2MTIwODM4MA==,http://v.youku.com/v_show/id_XMTM2MTIwODM4MA==.html,2016-10-10 22:42:47
XMTM2MzUzMjU1Mg==,http://v.youku.com/v_show/id_XMTM2MzUzMjU1Mg==.html?x&from=y7.2-1-96.3.2-1.17-1-1-1-0,2016-10-10 05:50:35
XMTM2NDUxNzA0MA==,http://v.youku.com/v_show/id_XMTM2NDUxNzA0MA==.html?x=1,2016-10-10 21:33:24
XMTM2NTU0MTg4NA==,http://v.youku.com/v_show/id_XMTM2NTU0MTg4NA==.html?sharefrom=iphone&from=message&isappinstalled=0,2016-10-10 23:57:14
XMTM2NjE3OTkwNA==,http://v.youku.com/v_show/id_XMTM2NjE3OTkwNA==.html?x&from=y7.2-1-96.3.4-1.17-1-1-3-0,2016-10-10 02:01:02
XMTM2NjE3OTkwNA==,http://v.youku.com/v_show/id_XMTM2NjE3OTkwNA==.html?x&from=y7.2-1-96.3.7-1.17-1-1-6-0,2016-10-10 19:36:23
XMTM2OTMxMDkyMA==,http://v.youku.com/v_show/id_XMTM2OTMxMDkyMA==.html?ng=1,2016-10-10 01:55:42
XMTM2OTMxMDkyMA==,http://v.youku.com/v_show/id_XMTM2OTMxMDkyMA==.html?ng=1&x=1,2016-10-10 01:55:43
XMTM2OTMxMjg3Ng,http://v.youku.com/v_show/id_XMTM2OTMxMjg3Ng.html,2016-10-10 06:07:08
XMTM2OTMxMjg3Ng,http://v.youku.com/v_show/id_XMTM2OTMxMjg3Ng.html?dcwpf0dc4=1476050828493,2016-10-10 06:07:09
XMTM3NDU2NjUwOA==,http://v.youku.com/v_show/id_XMTM3NDU2NjUwOA==.html?sharefrom=iphone&x&from=groupmessage&isappinstalled=0,2016-10-10 22:10:54
XMTM3NjIxNTEwMA==,http://v.youku.com/v_show/id_XMTM3NjIxNTEwMA==.html?x=1,2016-10-10 20:22:07
XMTM3NzQ2MTUxNg==,http://v.youku.com/v_show/id_XMTM3NzQ2MTUxNg==.html?x&sharefrom=android,2016-10-10 19:05:11
XMTM3ODMxNDAwMA==,http://v.youku.com/v_show/id_XMTM3ODMxNDAwMA==.html?x&from=singlemessage&isappinstalled=0,2016-10-10 14:35:10
XMTM3ODMxNDAwMA==,http://v.youku.com/v_show/id_XMTM3ODMxNDAwMA==.html?x&from=singlemessage&isappinstalled=0,2016-10-10 14:25:49
XMTM3ODMxNDAwMA==,http://v.youku.com/v_show/id_XMTM3ODMxNDAwMA==.html?x&from=singlemessage&isappinstalled=0,2016-10-10 17:18:26
XMTM3OTQwMjg1Mg==,http://v.youku.com/v_show/id_XMTM3OTQwMjg1Mg==.html,2016-10-10 20:28:39
XMTM3OTYwNTUzNg==,http://v.youku.com/v_show/id_XMTM3OTYwNTUzNg==.html?x&sharefrom=android&from=singlemessage&isappinstalled=1,2016-10-10 17:46:07
XMTM4MDY2OTE4OA==,http://v.youku.com/v_show/id_XMTM4MDY2OTE4OA==.html?from=timeline&isappinstalled=1&x=1,2016-10-10 17:36:27
XMTM4MDczMjM3Ng==,http://v.youku.com/v_show/id_XMTM4MDczMjM3Ng==.html?sokuapp=1&from=message&isappinstalled=0&x=1&dcwpf0dc4=1476111631680,2016-10-10 23:00:31
XMTM4MjAzNjkwMA==,http://v.youku.com/v_show/id_XMTM4MjAzNjkwMA==.html?from=message&isappinstalled=0&x=1,2016-10-10 08:43:50
XMTM4MjUxOTk1Ng==,http://v.youku.com/v_show/id_XMTM4MjUxOTk1Ng==.html?x&sharefrom=android&from=message&isappinstalled=0&dcwpf0dc4=1476078733728,2016-10-10 13:52:13
XMTM4MzQxMjU2NA==,http://v.youku.com/v_show/id_XMTM4MzQxMjU2NA==.html?from=y7.7-1-90.4.1-1.12-1-2-0,2016-10-10 13:34:35
XMTM4MzQxMjU2NA==,http://v.youku.com/v_show/id_XMTM4MzQxMjU2NA==.html?x&from=y7.2-1-90.3.1-1.17-1-1-0-0,2016-10-10 02:44:46
XMTM4MzQxMjU2NA==,http://v.youku.com/v_show/id_XMTM4MzQxMjU2NA==.html?x&from=y7.2-1-90.3.1-1.17-1-1-0-0,2016-10-10 04:07:12
XMTM4MzQxMjU2NA==,http://v.youku.com/v_show/id_XMTM4MzQxMjU2NA==.html?x&from=y7.2-1-91.3.1-1.17-1-1-0-0,2016-10-10 09:26:26
XMTM4MzQxMjU2NA==,http://v.youku.com/v_show/id_XMTM4MzQxMjU2NA==.html?x&from=y7.2-1-95.3.1-1.17-1-1-0-0,2016-10-10 09:24:37
XMTM4MzQxMjU2NA==,http://v.youku.com/v_show/id_XMTM4MzQxMjU2NA==.html?x&from=y7.2-1-95.3.1-1.17-1-1-0-0,2016-10-10 22:27:45
XMTM4MzQxMjU2NA==,http://v.youku.com/v_show/id_XMTM4MzQxMjU2NA==.html?x&from=y7.2-1-95.3.1-1.17-1-1-0-0,2016-10-10 22:28:09
XMTM4MzQxMjU2NA==,http://v.youku.com/v_show/id_XMTM4MzQxMjU2NA==.html?x&from=y7.2-1-95.3.1-1.17-1-1-0-0,2016-10-10 16:23:45
XMTM4MzQxMjU2NA==,http://v.youku.com/v_show/id_XMTM4MzQxMjU2NA==.html?x&from=y7.2-1-95.3.4-1.17-1-1-3-0,2016-10-10 15:54:21
XMTM4MzQxMjU2NA==,http://v.youku.com/v_show/id_XMTM4MzQxMjU2NA==.html?x&from=y7.2-1-95.3.4-1.17-1-1-3-0&dcwpf0dc4=1476086061115,2016-10-10 15:54:21
XMTM4MzQxMjU2NA==,http://v.youku.com/v_show/id_XMTM4MzQxMjU2NA==.html?x&from=y7.2-1-96.3.4-1.17-1-1-3-0,2016-10-10 23:53:01
XMTM4MzQxMjU2NA==,http://v.youku.com/v_show/id_XMTM4MzQxMjU2NA==.html?x&from=y7.2-1-96.3.7-1.17-1-1-6-0,2016-10-10 17:08:38
XMTM4MzQxMjU2NA==,http://v.youku.com/v_show/id_XMTM4MzQxMjU2NA==.html?x&from=y7.2-1-97.3.2-2.17-1-1-1-0,2016-10-10 00:56:54
XMTM4NTgzNTI1Ng==,http://v.youku.com/v_show/id_XMTM4NTgzNTI1Ng==.html?x=1,2016-10-10 23:55:02
XMTM4NzY4MTY4MA==,http://v.youku.com/v_show/id_XMTM4NzY4MTY4MA==.html,2016-10-10 17:32:31
XMTM4NzY4MTY4MA==,http://v.youku.com/v_show/id_XMTM4NzY4MTY4MA==.html,2016-10-10 02:27:22
XMTM4NzY4MTY4MA==,http://v.youku.com/v_show/id_XMTM4NzY4MTY4MA==.html?x=1,2016-10-10 01:01:05
XMTM4ODI4NjIxNg==,http://v.youku.com/v_show/id_XMTM4ODI4NjIxNg==.html?x&from=y7.2-1-96.3.20-1.17-1-1-19-0,2016-10-10 14:46:46
XMTM4ODI4NjIxNg==,http://v.youku.com/v_show/id_XMTM4ODI4NjIxNg==.html?x&from=y7.2-1-96.3.20-1.17-1-1-19-0,2016-10-10 00:59:06
XMTM4ODU3MDgxNg==,http://v.youku.com/v_show/id_XMTM4ODU3MDgxNg==.html?x&from=y7.2-1-103.3.4-1.17-1-1-3-0,2016-10-10 10:21:57
XMTM4OTM4ODE3Mg==,http://v.youku.com/v_show/id_XMTM4OTM4ODE3Mg==.html?x&from=y7.2-1-103.3.2-1.17-1-1-1-0,2016-10-10 14:24:29
XMTM4OTM4ODE3Mg==,http://v.youku.com/v_show/id_XMTM4OTM4ODE3Mg==.html?x&from=y7.2-1-103.3.2-1.17-1-1-1-0,2016-10-10 14:24:16
XMTM5MDkzODc1Mg==,http://v.youku.com/v_show/id_XMTM5MDkzODc1Mg==.html,2016-10-10 08:15:35
XMTM5MTMzOTkyNA==,http://v.youku.com/v_show/id_XMTM5MTMzOTkyNA==.html?from=s7.8-1.2&spm=a2h0k.8191393.bodydiv.5!3~5!14~A,2016-10-10 16:28:27
XMTM5MTQ2NjkwOA==,http://v.youku.com/v_show/id_XMTM5MTQ2NjkwOA==.html,2016-10-10 11:03:18
XMTM5NDYxMDQ5Mg==,http://v.youku.com/v_show/id_XMTM5NDYxMDQ5Mg==.html?sharefrom=iphone&x=1,2016-10-10 19:04:59
XMTM5NTU5MzI2MA==,http://v.youku.com/v_show/id_XMTM5NTU5MzI2MA==.html?x&from=y7.2-1-103.3.17-1.17-1-1-16-0,2016-10-10 02:50:38
XMTM5NTU5MzI2MA==,http://v.youku.com/v_show/id_XMTM5NTU5MzI2MA==.html?x&from=y7.2-1-94.3.1-1.17-1-1-0-0,2016-10-10 02:38:28
XMTM5NTU5MzI2MA==,http://v.youku.com/v_show/id_XMTM5NTU5MzI2MA==.html?x&from=y7.2-1-94.3.1-1.17-1-1-0-0,2016-10-10 15:12:17
XMTM5NTc3MDQ2OA==,http://v.youku.com/v_show/id_XMTM5NTc3MDQ2OA==.html?x&dcwpf0dc4=1476033468995,2016-10-10 01:17:48
XMTM5NzI3NjE2MA==,http://v.youku.com/v_show/id_XMTM5NzI3NjE2MA==.html?old&from=y1.7-1.2,2016-10-10 21:39:13
XMTM5ODEzOTU0NA==,http://v.youku.com/v_show/id_XMTM5ODEzOTU0NA==.html?sharefrom=iphone&from=timeline&isappinstalled=1,2016-10-10 17:58:13
XMTM5ODEzOTU0NA==,http://v.youku.com/v_show/id_XMTM5ODEzOTU0NA==.html?sharefrom=iphone&from=timeline&isappinstalled=1&x=1,2016-10-10 17:58:18
XMTM5ODEzOTU0NA==,http://v.youku.com/v_show/id_XMTM5ODEzOTU0NA==.html?sharefrom=iphone&from=timeline&isappinstalled=1&x=1&dcwpf0dc4=1476093498248,2016-10-10 17:58:18
XMTM5OTE1ODgyOA==,http://v.youku.com/v_show/id_XMTM5OTE1ODgyOA==.html?sharefrom=iphone&from=groupmessage&isappinstalled=1&dcwpf0dc4=1476073041171,2016-10-10 12:17:21
XMTMwMTI4Nzg5Mg==,http://v.youku.com/v_show/id_XMTMwMTI4Nzg5Mg==.html?dcwpf0dc4=1476031435901,2016-10-10 00:43:54
XMTMwMTI4Nzg5Mg==,http://v.youku.com/v_show/id_XMTMwMTI4Nzg5Mg==.html?from=s1.8-1-1.2&x=1,2016-10-10 02:19:54
XMTMwMTI4Nzg5Mg==,http://v.youku.com/v_show/id_XMTMwMTI4Nzg5Mg==.html?x=1,2016-10-10 00:43:55
XMTMwMTI4Nzg5Mg==,http://v.youku.com/v_show/id_XMTMwMTI4Nzg5Mg==.html?x=1,2016-10-10 00:46:59
XMTMwMTI4Nzg5Mg==,http://v.youku.com/v_show/id_XMTMwMTI4Nzg5Mg==.html?x=1&dcwpf0dc4=1476031545729,2016-10-10 00:45:46
XMTMwNTk1NzUxMg==,http://v.youku.com/v_show/id_XMTMwNTk1NzUxMg==.html?from=y7.7-1-100.4.4-1.12-1-2-3&x,2016-10-10 10:28:32
XMTMwNTk2MTg1Ng==,http://v.youku.com/v_show/id_XMTMwNTk2MTg1Ng==.html?x&from=y7.2-1-97.3.2-1.17-1-1-1-0,2016-10-10 22:01:03
XMTMwNzMwNDA5Mg==,http://v.youku.com/v_show/id_XMTMwNzMwNDA5Mg==.html?x&from=y7.2-1-97.3.2-1.17-1-1-1-0,2016-10-10 01:26:55
XMTMwODI3MDc0MA==,http://v.youku.com/v_show/id_XMTMwODI3MDc0MA==.html?x&from=y7.2-1-96.3.4-1.17-1-1-3-0,2016-10-10 01:06:15
XMTMwODgyMzA1Mg==,http://v.youku.com/v_show/id_XMTMwODgyMzA1Mg==.html?tpa=dW5pb25faWQ9MTAzMjU1XzEwMDAwMV8wMV8wMQ&refer=bdhz-uc&x=1,2016-10-10 21:00:54
XMTMxMTM1ODEyOA==,http://v.youku.com/v_show/id_XMTMxMTM1ODEyOA==.html?x&from=y7.2-1-86.3.7-1.17-1-1-6-0,2016-10-10 04:23:33
XMTMxMjg5NjgwNA==,http://v.youku.com/v_show/id_XMTMxMjg5NjgwNA==.html?x&from=y7.2-1-90.3.1-1.17-1-1-0-0,2016-10-10 01:05:53
XMTMxMzU5MzI=,http://v.youku.com/v_show/id_XMTMxMzU5MzI=.html?x&sharefrom=android&from=message&isappinstalled=0&dcwpf0dc4=1476106200141,2016-10-10 21:30:00
XMTMxNDc2NDA=,http://v.youku.com/v_show/id_XMTMxNDc2NDA=.html?ng=1&dcwpf0dc4=1476111592071,2016-10-10 22:59:52
XMTMxNjUyMTgwMA==,http://v.youku.com/v_show/id_XMTMxNjUyMTgwMA==.html?x&from=y7.2-1-96.3.8-1.17-1-1-7-0,2016-10-10 22:58:09
XMTMxODU5NjE5Mg==,http://v.youku.com/v_show/id_XMTMxODU5NjE5Mg==.html,2016-10-10 10:21:32
XMTMyMDEzMDA3Mg==,http://v.youku.com/v_show/id_XMTMyMDEzMDA3Mg==.html,2016-10-10 14:27:15
